temperature_2_m_above_gnd,relative_humidity_2_m_above_gnd,mean_sea_level_pressure_MSL,total_precipitation_sfc,snowfall_amount_sfc,total_cloud_cover_sfc,high_cloud_cover_high_cld_lay,medium_cloud_cover_mid_cld_lay,low_cloud_cover_low_cld_lay,shortwave_radiation_backwards_sfc,wind_speed_10_m_above_gnd,wind_direction_10_m_above_gnd,wind_speed_80_m_above_gnd,wind_direction_80_m_above_gnd,wind_speed_900_mb,wind_direction_900_mb,wind_gust_10_m_above_gnd,angle_of_incidence,zenith,azimuth
31.04,19,1019.0,0.0,0.0,0.0,0,0,0,927.38,25.16,213.92,27.46,214.32,25.36,214.59,36.72,31.998646,22.935922,222.94758
29.24,25,1016.9,0.0,0.0,8.4,28,0,0,582.06,9.36,247.38,10.0,239.74,9.51,240.52,25.56,50.152974,40.52276,103.22536
-0.22,97,1032.8,0.0,0.0,70.0,43,2,70,0.0,0.36,180.0,14.83,60.95,9.16,225.0,21.6,60.343597,81.28601,123.69653
14.26,63,1022.0,0.0,0.0,0.0,0,0,0,0.0,10.04,165.47,17.08,161.57,12.76,163.61,18.72,103.63711,84.34685,64.281433
11.21,69,1024.9,0.0,0.0,10.0,0,0,10,302.6,23.11,142.59,27.5,142.98,23.4,143.13,30.24,58.548009,59.801752,105.84726
20.48,34,1014.1,0.0,0.0,10.0,0,10,10,530.44,11.97,353.09,11.93,354.81,10.82,356.19,15.12,49.429041,54.373228,245.37818
29.89,30,1013.9,0.0,0.0,0.0,0,0,0,809.01,2.1,300.96,1.44,270.0,1.08,270.0,7.92,28.115901,23.876239,146.99107
19.29,36,1014.1,0.0,0.0,100.0,0,0,100,743.15,13.85,65.43,14.97,62.82,14.51,60.26,16.2,41.616849,34.875752,245.11791
25.48,31,1015.6,0.0,0.0,0.0,0,0,0,811.68,7.2,180.0,7.56,180.0,7.2,180.0,9.72,22.022888,36.266511,210.86783
19.51,34,1021.0,0.0,0.0,10.0,0,10,10,186.01,28.82,170.66,34.98,171.12,29.12,171.47,29.16,61.427491,50.620138,93.225403
25.05,33,1010.1,0.0,0.0,29.0,0,10,29,178.0,12.14,281.98,11.25,277.35,10.54,277.85,15.48,76.692276,71.371085,269.61159
13.92,62,1015.4,0.5,0.0,100.0,0,66,100,187.79,12.66,255.17,14.93,254.62,12.76,253.61,21.24,24.2693,59.466615,204.8404
8.94,49,1020.1,0.0,0.0,6.6,22,0,0,601.64,23.75,284.04,25.5,283.06,22.18,283.13,28.44,30.388322,60.562727,213.19882
18.36,37,1016.7,0.0,0.0,100.0,100,100,0,720.01,1.94,291.8,1.48,284.04,1.48,284.04,13.32,17.693692,28.543986,186.81164
0.38,48,1027.4,0.0,0.0,0.0,0,0,0,0.0,23.84,334.98,39.28,342.4,26.61,336.9,40.32,68.427825,88.326196,119.40649
-2.99,94,1027.7,0.0,0.07,100.0,0,0,100,0.0,15.58,353.37,16.92,1.22,15.99,352.23,32.4,60.221244,81.866205,124.52181
-1.12,73,1030.2,0.0,0.0,0.0,0,0,0,2.67,14.51,223.99,26.21,249.08,15.58,220.31,27.36,46.116121,74.517462,137.77297
9.54,80,1019.7,0.0,0.0,0.0,0,0,0,0.0,5.86,227.49,1.84,168.69,6.79,237.99,3.24,98.861421,96.925067,84.367013
11.94,51,1012.2,0.0,0.0,68.0,0,0,68,331.97,12.96,268.41,12.68,263.48,11.61,262.87,24.12,24.289943,57.611582,153.19357
26.01,24,1007.5,0.0,0.0,2.0,0,0,2,690.64,12.73,241.26,14.28,236.31,13.48,235.89,29.16,38.344691,35.058476,239.17505
28.69,22,1019.6,0.0,0.0,0.0,0,0,0,740.48,8.47,282.26,9.03,274.57,8.31,274.97,11.16,38.848691,29.131285,118.56756
21.85,49,1020.2,0.0,0.0,0.0,0,0,0,254.54,4.21,199.98,6.62,202.38,4.35,204.44,2.52,76.088987,62.373747,82.027023
8.38,70,1022.4,0.0,0.0,17.0,0,0,17,349.77,20.17,34.82,21.97,34.99,19.77,33.11,24.48,23.88497,55.735569,152.09546
6.81,79,1029.9,0.0,0.0,100.0,100,100,98,269.67,27.51,173.99,33.99,174.53,25.33,174.29,27.72,30.28331,67.426527,155.17488
28.5,26,1016.9,0.0,0.0,0.0,0,0,0,884.66,15.16,4.09,15.23,6.79,14.87,6.95,21.96,26.406624,28.588842,214.62665
23.62,20,1014.5,0.0,0.0,0.0,0,0,0,373.8,8.67,221.63,9.18,221.82,8.65,225.0,19.08,61.537176,55.459024,97.557958
23.03,41,1013.7,0.6,0.0,12.0,0,10,12,548.24,20.12,349.7,21.49,351.33,20.36,351.87,14.4,42.141541,32.191611,247.19751
19.3,36,1015.8,0.0,0.0,100.0,0,0,100,658.6,25.15,279.06,27.24,277.59,24.29,276.81,38.16,5.945223,44.690533,187.91696
17.57,39,1014.3,0.0,0.0,100.0,0,10,100,106.8,15.28,55.56,16.98,57.99,15.08,56.69,14.76,91.708517,76.71428,286.222
18.09,39,1017.9,0.0,0.0,100.0,29,100,100,274.12,7.7,52.59,8.22,61.19,7.59,58.57,5.76,51.80985,71.037006,234.45858
27.39,21,1016.9,0.0,0.0,100.0,0,100,0,641.69,15.75,169.46,17.16,170.34,16.1,169.7,16.2,54.340529,44.401846,260.77566
19.12,43,1019.4,0.0,0.0,0.0,0,0,0,351.55,5.8,29.74,5.9,37.57,5.4,36.87,5.04,61.239613,55.91481,98.424801
30.54,18,1013.3,0.0,0.0,73.0,11,73,0,481.49,13.85,335.43,13.68,333.43,13.36,332.74,30.24,78.319796,69.252077,274.12896
20.77,27,1020.4,0.0,0.0,0.0,0,0,0,575.83,20.75,308.66,21.76,308.96,19.96,309.14,23.76,50.416669,63.628957,239.28214
-2.81,82,1025.0,0.0,0.0,100.0,0,0,100,9.79,1.94,201.8,1.48,104.04,1.94,248.2,10.44,59.212658,68.793548,112.89653
13.94,74,1013.8,0.0,0.0,0.0,0,0,0,42.72,3.6,306.87,16.12,299.43,2.31,308.66,3.24,90.19328,76.121988,75.425716
23.56,31,1018.8,0.0,0.0,0.0,0,0,0,382.7,15.58,40.31,16.81,43.26,15.79,43.15,14.76,92.738704,75.754066,288.8688
12.18,80,1019.2,0.2,0.0,100.0,100,100,100,190.46,24.03,188.62,29.44,192.0,24.44,189.32,28.08,38.884746,66.180898,139.65717
11.09,41,1023.5,0.0,0.0,100.0,0,100,0,813.46,39.4,160.24,46.69,160.17,39.62,160.91,41.4,12.517244,33.76003,184.38067
8.09,52,1016.6,0.0,0.0,100.0,0,59,100,306.16,13.85,294.57,14.24,290.73,12.77,291.5,20.52,70.958149,83.362108,249.62314
14.75,43,1021.6,0.0,0.0,0.0,0,0,0,0.0,24.63,164.74,40.54,160.28,26.81,165.22,37.8,116.18288,93.360916,55.499078
25.01,22,1019.2,0.0,0.0,88.0,0,0,88,823.25,26.69,169.9,28.88,169.95,26.34,169.77,20.88,29.327231,20.961982,148.96607
15.14,81,1008.4,1.3,0.0,72.0,7,72,72,234.96,29.2,149.64,36.62,149.91,29.65,150.95,39.6,51.466996,69.241465,235.69774
29.64,28,1015.7,0.0,0.0,0.0,0,0,0,573.16,3.4,147.99,3.71,150.95,3.71,150.95,8.28,49.903092,41.362335,104.27283
17.28,48,1019.1,0.0,0.0,39.0,0,0,39,682.63,17.87,297.6,18.22,299.6,16.61,299.9,20.88,32.452319,34.717014,131.20084
17.95,36,1019.1,0.0,0.0,0.0,0,0,0,280.35,6.13,319.76,7.65,318.81,6.37,317.29,9.0,57.312071,61.19895,108.8402
28.66,23,1015.3,0.0,0.0,24.0,0,24,0,525.99,13.04,263.66,13.63,257.8,12.57,256.76,15.48,54.019785,43.174443,261.2699
-3.9,100,1036.9,0.0,0.0,49.0,0,0,49,8.01,4.74,8.75,6.16,6.71,5.86,10.62,5.76,46.349846,72.920584,135.57732
15.14,45,1023.3,0.0,0.0,0.0,0,0,0,765.4,26.16,145.65,28.86,146.71,26.06,147.41,32.4,18.133489,34.004005,158.04618
2.43,79,1028.9,0.0,0.0,8.0,6,8,0,0.0,12.96,180.0,15.65,203.03,17.28,178.81,11.88,71.426255,92.15597,119.23475
8.21,65,1032.0,0.0,0.0,0.0,0,0,0,447.67,14.33,25.28,15.62,25.97,14.51,23.39,17.64,43.900644,52.920297,121.54639
11.27,48,1023.9,0.0,0.0,6.3,21,0,0,736.92,30.43,10.91,33.47,11.79,30.15,11.71,37.08,34.748385,31.349667,126.92314
8.55,91,1015.9,1.0,0.0,100.0,100,100,100,83.66,7.57,357.27,7.92,360.0,7.56,360.0,10.8,62.179896,50.518486,91.910327
12.1,39,1019.1,0.0,0.0,6.6,22,0,0,0.0,12.43,190.01,27.0,180.0,15.63,187.94,20.16,98.15075,96.954752,85.403227
30.19,25,1017.7,0.0,0.0,0.0,0,0,0,836.6,10.8,360.0,10.45,1.97,10.46,3.95,13.68,29.659523,22.105985,145.3328
20.04,31,1018.3,0.0,0.0,0.0,0,0,0,824.14,30.01,30.26,33.4,30.43,30.01,30.26,32.04,54.102816,45.411005,259.53962
5.73,74,1018.4,0.4,0.0,100.0,4,100,100,235.85,14.28,123.69,15.88,122.97,14.28,123.69,19.08,31.064134,50.289989,221.80803
18.31,34,1028.8,0.0,0.0,100.0,100,100,0,451.23,19.41,319.51,21.17,318.45,18.9,319.64,24.12,26.116798,63.683146,202.64948
17.13,47,1015.5,0.0,0.0,10.0,0,0,10,501.07,23.69,286.78,25.17,286.62,22.55,286.7,30.96,50.703791,65.325492,238.20493
16.22,77,1022.7,0.0,0.0,0.0,0,0,0,82.77,5.69,214.7,5.04,270.0,5.62,219.81,4.68,89.613712,73.313528,73.178006
30.49,24,1016.2,0.0,0.0,0.0,0,0,0,814.35,23.42,182.64,24.91,184.14,23.07,182.68,24.84,14.580437,31.625988,185.03888
5.54,92,1019.7,0.0,0.0,100.0,100,77,100,24.92,3.26,353.66,6.95,21.25,2.55,8.13,7.92,87.562276,78.138632,81.475056
1.33,81,1034.1,0.0,0.0,100.0,0,0,100,226.06,32.62,317.68,36.0,319.46,29.13,320.01,44.64,30.478102,57.192665,143.69391
10.02,91,1012.8,0.0,0.0,0.0,0,0,0,0.0,7.79,213.69,14.17,242.78,7.9,204.23,26.28,95.946553,98.081818,89.651401
7.37,35,1035.5,0.0,0.0,0.0,0,0,0,692.42,22.42,60.14,24.65,61.19,23.22,60.26,29.16,15.101978,48.85414,200.01424
18.19,41,1020.1,0.0,0.0,0.0,0,0,0,0.0,9.09,213.69,5.4,233.13,10.59,215.31,6.84,103.42052,83.967104,64.173843
25.07,44,1015.3,0.0,0.0,0.0,0,0,0,692.42,22.33,181.85,24.49,181.68,22.68,180.91,23.76,35.962739,33.676559,124.80552
13.9,35,1021.6,0.0,0.0,0.0,0,0,0,827.7,28.16,147.53,31.06,147.78,27.78,148.78,31.32,12.158329,34.128335,184.2194
14.51,42,1018.6,0.0,0.0,7.8,26,0,0,95.23,31.43,170.11,42.29,168.21,32.14,170.33,36.72,88.540872,73.043202,74.524069
6.91,67,1019.4,0.0,0.0,10.0,0,0,10,250.09,37.82,358.36,46.81,358.68,38.53,358.93,46.08,27.75317,64.456686,155.49324
4.22,87,1028.3,0.0,0.0,16.0,35,7,16,83.66,18.85,331.48,27.42,336.8,17.24,331.29,34.56,45.164253,64.694988,129.09833
24.02,28,1020.1,0.0,0.0,0.0,0,0,0,606.09,24.22,168.86,27.53,168.69,24.5,169.85,23.76,48.895841,39.349924,104.5495
4.47,95,1009.5,1.6,0.0,100.0,17,100,100,0.0,11.21,47.6,15.07,49.84,11.72,47.49,18.36,73.299865,77.247524,100.99203
3.83,63,1022.1,0.0,0.0,37.0,30,37,0,0.0,22.51,172.65,37.94,175.1,24.74,171.63,31.68,70.96773,91.823967,119.55267
22.06,36,1011.9,0.0,0.0,0.0,0,0,0,433.43,3.76,253.3,4.1,254.74,3.76,253.3,6.84,60.97113,50.92633,94.247756
31.57,17,1014.7,0.0,0.0,0.0,0,0,0,881.99,16.42,307.87,16.7,307.12,15.35,309.29,14.04,26.009635,29.132593,214.22817
13.54,72,1017.0,0.0,0.0,3.3,11,0,0,0.0,8.65,182.39,7.7,190.78,11.16,180.0,7.56,102.81095,92.328804,74.142707
10.34,82,1019.4,0.0,0.0,0.0,0,0,0,99.68,3.71,209.05,6.12,208.07,2.41,206.57,4.68,72.470656,71.670418,96.778391
5.15,78,1023.0,0.0,0.0,100.0,75,97,100,338.2,15.27,351.87,16.3,353.66,14.87,353.05,17.28,16.486225,54.77018,197.29898
2.61,91,1019.1,0.0,0.0,8.0,0,8,1,3.56,23.22,199.0,37.54,204.35,26.18,198.43,33.84,46.187931,74.317509,137.42462
16.64,40,1029.5,0.0,0.0,6.3,21,0,0,479.71,14.92,19.75,15.6,18.85,14.8,18.43,14.76,38.558463,67.963409,217.94839
25.03,29,1014.6,0.0,0.0,10.0,0,10,10,752.05,13.9,286.56,13.8,285.12,12.66,284.83,14.04,54.293693,44.713664,260.43581
8.32,96,1018.6,0.0,0.0,100.0,5,100,97,0.0,4.02,190.3,8.71,262.87,5.41,183.81,7.92,112.91853,96.470926,63.840652
2.88,61,1012.6,0.0,0.0,20.0,0,0,20,425.42,53.1,10.55,55.35,10.87,52.46,11.08,65.16,7.5422315,39.074226,182.26037
27.45,25,1020.4,0.0,0.0,0.0,0,0,0,843.72,11.97,173.09,13.04,173.66,12.32,173.29,25.2,25.288708,24.735829,154.18323
12.35,49,1021.9,0.0,0.0,23.1,77,0,0,0.0,22.2,171.61,38.43,164.79,24.39,171.51,34.2,114.66372,95.686203,60.424959
10.75,45,1029.1,0.0,0.0,0.0,0,0,0,480.6,16.74,161.18,19.59,162.9,17.08,161.57,14.4,34.618664,68.659827,210.76496
8.83,91,1016.1,0.2,0.0,100.0,0,0,100,0.0,40.1,310.27,53.42,309.81,41.16,309.68,54.0,68.064678,87.395079,118.9072
4.78,89,1019.9,0.0,0.0,100.0,0,0,100,71.2,2.55,315.0,2.81,320.19,1.48,345.96,8.64,87.999408,73.85019,76.245566
23.64,35,1014.8,0.0,0.0,10.0,0,10,10,724.46,1.08,180.0,0.72,180.0,1.14,161.57,3.96,36.606989,29.536016,123.22708
17.37,65,1011.3,0.0,0.0,100.0,100,100,1,270.56,20.19,273.07,24.48,270.84,20.88,270.99,55.8,66.135897,59.997524,265.15261
5.23,96,1033.5,0.0,0.0,100.0,100,100,100,0.0,21.6,179.05,30.65,176.63,23.76,179.13,27.0,80.322993,98.511695,112.95363
20.89,27,1021.3,0.0,0.0,0.0,0,0,0,672.84,18.79,306.43,19.8,306.87,18.0,306.87,21.24,35.461591,54.639383,225.27133
17.59,44,1026.5,0.0,0.0,0.0,0,0,0,501.96,4.51,28.61,3.89,33.69,4.2,30.96,3.6,25.948266,63.275201,202.92172
5.58,79,1013.4,0.0,0.0,100.0,0,100,5,5.34,5.48,203.2,4.83,206.57,5.35,199.65,5.76,87.715363,80.598714,83.790243
26.77,25,1017.3,0.0,0.0,0.0,0,0,0,828.59,19.34,28.95,20.01,30.26,18.71,30.02,14.76,54.104778,43.264723,261.33792
20.81,27,1014.1,0.0,0.0,0.0,0,0,0,686.19,15.0,329.74,15.38,327.43,14.2,329.53,20.52,11.447988,41.559348,164.47928
6.28,60,1022.7,0.0,0.0,33.0,42,33,0,445.0,14.66,24.68,15.32,29.58,14.17,27.22,22.32,60.276166,51.740729,96.106672
13.45,82,1012.5,0.0,0.0,100.0,100,100,91,288.36,33.44,165.66,42.79,165.38,34.05,166.55,44.28,38.421974,61.208516,135.65715
16.68,74,1017.7,0.0,0.0,0.0,0,0,0,0.0,8.91,226.64,9.01,267.71,11.97,226.22,12.6,117.45188,95.017868,55.476569
19.1,41,1020.7,0.0,0.0,0.0,0,0,0,662.16,17.1,310.73,17.88,310.1,16.32,311.42,20.52,66.534329,59.204482,266.51198
4.06,95,1022.6,0.0,0.0,100.0,0,0,100,0.0,14.11,5.86,17.9,15.15,14.11,5.86,23.76,82.343426,91.540299,102.43531
15.67,60,1018.7,0.0,0.0,100.0,27,0,100,490.39,12.41,163.14,13.8,164.88,13.01,165.58,13.32,12.47967,54.725344,170.49222
7.79,36,1031.1,0.0,0.0,0.0,0,0,0,0.0,9.9,199.09,4.39,214.99,10.59,197.82,4.32,81.925788,95.748376,107.46698
14.6,35,1021.5,0.0,0.0,0.0,0,0,0,857.07,29.46,144.95,32.85,145.27,29.26,145.53,34.2,20.786043,37.386449,209.15567
3.07,77,1024.9,0.0,0.0,100.0,100,100,0,48.06,7.15,220.91,10.66,258.31,6.92,218.66,9.72,45.502596,66.581022,130.34906
12.04,90,1027.5,0.0,0.0,0.0,0,0,0,74.76,16.58,177.51,26.84,173.07,15.12,180.0,22.68,53.256349,75.128475,127.59255
24.39,21,1017.0,0.0,0.0,43.0,0,43,0,604.31,13.9,36.57,14.57,39.99,13.83,38.66,17.28,50.000692,61.173989,240.77839
21.54,32,1016.3,0.0,0.0,27.0,58,27,0,599.86,12.73,28.74,12.9,30.14,12.1,30.38,12.6,49.950672,60.824792,240.99759
26.42,21,1010.0,0.0,0.0,2.7,9,0,0,533.11,15.28,226.91,16.8,225.0,16.04,224.09,29.16,64.301783,67.327934,255.6613
8.43,55,1019.2,0.0,0.0,0.0,0,0,0,566.04,12.62,183.27,12.98,183.18,14.04,181.47,10.8,17.164309,56.08265,196.88371
10.83,50,1019.8,0.0,0.0,0.0,0,0,0,433.43,11.73,197.88,11.84,199.54,11.38,198.43,10.8,19.686734,64.038767,184.52476
18.43,77,1015.3,0.0,0.0,0.0,0,0,0,199.36,8.29,357.51,8.65,357.61,8.28,360.0,11.52,76.128141,65.373317,85.14743
29.2,16,1017.1,0.0,0.0,0.0,0,0,0,666.61,12.92,12.87,12.76,16.39,12.41,16.86,19.8,64.1311,58.316592,263.72673
24.97,28,1012.5,0.0,0.0,0.6,2,0,0,825.92,8.44,320.19,7.99,324.16,7.49,324.78,9.36,26.554699,23.426758,152.94295
17.42,45,1009.2,0.0,0.0,100.0,0,0,100,404.95,14.01,244.09,15.32,240.42,14.51,240.26,16.2,67.25719,55.017151,271.77492
8.59,75,1022.2,0.0,0.0,40.0,0,0,40,555.36,30.1,173.13,35.5,173.6,30.81,173.29,28.8,63.519606,64.321418,257.30011
25.99,38,1011.3,0.0,0.0,100.0,100,100,0,510.86,23.05,321.34,24.8,320.3,22.49,320.19,25.2,78.658864,67.011612,276.97371
7.57,90,1026.1,0.0,0.0,100.0,79,100,100,210.04,11.97,6.91,13.0,4.76,11.61,7.13,10.44,19.307487,63.895118,182.28247
14.42,38,1026.3,0.0,0.0,0.0,0,0,0,508.19,1.8,360.0,1.14,18.43,1.3,33.69,6.12,14.547402,46.508153,159.81414
27.39,24,1014.2,0.0,0.0,10.0,0,10,10,687.97,13.39,216.25,14.19,215.71,13.39,216.25,16.92,38.744184,28.878015,118.75453
24.14,20,1017.5,0.0,0.0,0.0,0,0,0,758.28,12.54,320.83,12.03,321.07,11.3,322.77,15.12,7.7081308,40.359674,187.16401
13.25,63,1028.9,0.0,0.0,0.0,0,0,0,450.34,10.82,356.19,11.18,356.31,10.8,360.0,15.48,26.759039,65.571444,200.97821
32.06,17,1017.6,0.0,0.0,0.0,0,0,0,820.58,9.89,303.11,9.02,298.61,8.4,300.96,10.8,53.70232,43.005302,260.87313
18.27,36,1019.0,0.0,0.0,10.0,0,10,10,183.34,10.85,185.71,14.42,182.86,11.54,183.58,7.2,54.803211,65.244798,115.92898
10.1,95,1007.5,0.0,0.0,28.0,0,28,25,0.0,14.4,180.0,23.4,180.88,16.56,180.0,18.0,94.819395,98.579987,91.755831
10.63,69,1023.2,0.0,0.0,77.0,0,0,77,0.0,1.14,288.43,8.29,2.49,2.16,270.0,7.92,97.227666,97.66811,87.419807
28.21,26,1013.9,0.0,0.0,2.7,9,0,0,377.36,17.28,268.81,18.81,264.51,17.37,264.05,21.24,89.887485,75.170495,285.17468
32.44,14,1018.5,0.0,0.0,0.0,0,0,0,918.48,14.17,297.22,13.68,296.57,12.88,296.57,13.32,28.004588,17.853986,186.31865
28.06,23,1019.1,0.0,0.0,0.0,0,0,0,652.37,6.21,280.01,5.86,280.62,5.45,277.59,12.24,32.516649,37.430704,131.35481
5.35,90,1030.3,0.0,0.0,0.0,0,0,0,0.0,3.96,270.0,18.84,316.55,5.09,225.0,11.16,88.368477,86.570528,88.882611
9.88,60,1025.0,0.0,0.0,0.3,1,0,0,558.03,21.99,320.31,23.28,320.65,20.97,320.57,23.76,5.4464999,48.790092,179.82428
33.45,17,1016.6,0.0,0.0,3.6,12,0,0,906.02,28.17,218.77,30.98,218.87,28.17,218.77,36.72,31.799314,23.047735,222.51221
8.87,71,1034.2,0.0,0.0,34.0,0,34,3,468.14,18.89,7.67,20.01,8.28,18.94,8.75,22.68,34.769401,68.842473,210.7815
33.25,7,1012.4,0.0,0.0,0.0,0,0,0,895.34,16.2,233.13,17.71,232.43,16.64,231.15,35.64,26.801945,28.065944,215.04052
17.37,77,1016.6,0.0,0.0,9.0,0,0,9,144.18,23.75,165.96,29.52,164.44,24.19,165.34,24.84,74.452808,68.785809,91.098146
14.56,51,1011.0,0.0,0.0,35.0,0,35,35,283.91,8.56,284.62,7.64,278.13,6.92,278.97,12.6,54.288896,43.628097,261.34211
7.98,71,1015.6,0.0,0.0,100.0,0,0,100,598.97,21.92,317.66,24.46,317.39,21.41,317.73,25.56,32.016751,35.538701,132.00041
24.62,30,1019.7,0.0,0.0,0.0,0,0,0,821.47,14.39,31.7,14.69,36.03,13.98,34.51,19.08,54.143037,43.315863,261.35955
5.42,80,1013.9,0.0,0.0,100.0,0,0,100,0.0,4.39,235.01,5.94,255.96,4.39,235.01,6.48,102.27352,91.539946,74.103262
31.83,20,1014.1,0.0,0.0,4.8,16,0,0,705.77,24.19,194.66,26.21,195.95,24.38,196.29,27.0,49.462203,52.49124,246.85338
10.6,43,1024.0,0.0,0.0,79.0,100,79,0,301.71,33.7,166.41,43.05,165.96,34.4,166.69,38.16,48.720149,77.227122,223.10162
13.18,58,1020.2,0.0,0.0,100.0,100,100,2,206.48,1.08,180.0,1.44,180.0,1.44,180.0,4.68,38.407019,63.171511,137.43307
10.66,85,1017.0,0.1,0.0,69.0,100,45,69,174.44,31.61,165.49,39.64,166.34,32.31,165.81,40.32,38.6436,65.103101,138.93227
34.47,10,1015.6,0.0,0.0,0.0,0,0,0,907.8,6.62,202.38,6.95,201.25,6.49,199.44,9.36,40.410906,32.734008,243.68267
9.42,91,1019.0,0.0,0.0,2.7,9,0,0,16.91,10.69,327.38,17.56,331.86,10.63,331.7,12.6,89.325256,79.238305,80.047653
18.54,27,1014.0,0.0,0.0,30.0,37,30,0,633.68,0.51,225.0,0.72,180.0,0.72,180.0,4.68,8.4190869,50.051405,188.41294
10.76,40,1024.5,0.0,0.0,2.1,7,0,0,445.0,10.82,3.81,10.5,5.91,10.11,4.09,21.24,23.935701,56.051754,152.29288
16.91,30,1024.1,0.0,0.0,26.0,0,26,0,640.8,29.53,135.99,34.39,137.12,30.08,137.91,38.88,30.283825,39.904579,135.38655
24.97,21,1010.2,0.0,0.0,0.6,2,0,0,374.69,18.84,225.0,21.89,225.0,20.37,223.57,16.56,74.690914,75.120876,263.06573
27.87,23,1016.0,0.0,0.0,10.0,0,10,0,566.04,7.99,277.77,7.99,277.77,7.28,278.53,9.72,30.56642,20.410575,145.70188
3.19,89,1033.5,0.0,0.0,100.0,0,0,100,58.74,7.24,5.71,8.91,14.04,6.49,356.82,24.48,73.471883,74.232126,97.827193
11.73,50,1028.5,0.0,0.0,0.0,0,0,0,602.53,24.68,23.2,27.38,24.88,23.87,23.09,33.12,46.80006,41.198494,109.36192
29.69,27,1014.5,0.0,0.0,0.0,0,0,0,892.67,15.41,217.41,15.86,219.47,14.84,219.09,22.68,27.581978,27.085769,215.91173
8.01,64,1029.9,0.0,0.0,0.3,1,0,0,525.99,18.46,20.56,20.14,24.27,17.92,22.44,24.12,32.357883,65.330014,211.16246
26.63,28,1012.1,0.0,0.0,0.0,0,0,0,864.19,12.61,358.36,12.24,360.0,11.88,360.0,16.2,24.438047,31.501262,212.79457
11.51,44,1020.3,0.0,0.0,0.0,0,0,0,58.74,9.73,218.99,10.51,231.95,10.2,222.14,9.72,70.449557,74.661269,102.52682
13.97,56,1020.0,0.0,0.0,100.0,0,0,100,289.25,5.09,351.87,4.69,355.6,4.33,355.24,15.84,50.800104,50.888439,250.05443
21.8,33,1008.5,0.0,0.0,0.0,0,0,0,606.98,23.73,279.61,24.61,275.88,22.82,276.34,23.76,63.899027,61.656675,260.28984
10.01,95,1013.5,0.0,0.0,0.0,0,0,0,0.0,5.48,336.8,16.09,319.54,7.41,330.95,13.32,102.19681,93.648783,76.36521
0.81,64,1015.9,0.0,0.0,10.0,0,0,10,496.62,39.39,18.1,41.9,19.06,38.71,18.43,49.32,33.549205,67.235237,210.79523
17.36,44,1011.0,0.0,0.0,0.0,0,0,0,648.81,15.32,293.55,15.04,291.04,13.71,293.2,24.48,31.868403,38.143784,132.53677
20.22,39,1019.9,0.0,0.0,0.0,0,0,0,80.99,10.48,195.95,11.38,198.43,10.74,193.57,9.0,89.743946,73.501536,73.190323
4.89,78,1019.7,0.0,0.0,100.0,3,0,100,8.01,21.19,290.9,30.96,293.29,23.07,292.96,33.12,46.319282,72.180929,134.80919
10.54,63,1030.1,0.0,0.0,5.7,19,0,0,450.34,20.52,164.74,22.7,165.3,20.08,165.47,18.72,26.767452,66.316317,199.72811
18.34,44,1017.5,0.0,0.0,100.0,100,100,0,244.75,9.26,193.5,10.39,194.04,8.76,189.46,9.72,57.169406,61.398489,109.21714
8.12,73,1018.9,0.0,0.0,100.0,0,0,100,89.89,27.77,193.5,34.52,196.36,28.2,194.04,27.0,43.53144,74.235241,141.56857
31.01,21,1017.7,0.0,0.0,0.0,0,0,0,723.57,3.96,90.0,4.8,102.99,4.38,99.46,6.48,38.343346,30.616132,119.81209
22.67,40,1012.4,0.0,0.0,100.0,100,100,0,218.05,18.88,304.9,23.57,304.42,19.38,305.17,23.4,80.81639,66.520735,280.81315
19.72,30,1017.2,0.0,0.0,100.0,24,100,0,583.84,9.01,2.29,9.03,4.57,8.67,4.76,8.64,19.747179,38.69191,207.83677
25.96,33,1017.2,0.0,0.0,3.6,12,0,0,250.98,16.92,180.0,20.52,178.99,17.28,180.0,21.96,76.317989,62.989666,82.334014
31.59,15,1012.5,0.0,0.0,0.0,0,0,0,532.22,20.75,308.66,21.99,309.69,19.91,310.6,24.48,78.588536,67.268795,276.59552
7.15,70,1019.7,0.0,0.0,100.0,0,0,100,0.0,9.79,233.97,18.73,267.8,12.1,233.47,16.2,83.949135,87.713064,96.275843
24.17,33,1015.0,0.0,0.0,10.0,0,0,10,833.04,4.8,347.01,3.42,341.57,3.42,341.57,7.2,28.939871,21.25791,149.6727
10.52,58,1021.1,0.0,0.0,0.0,0,0,0,566.04,21.37,32.62,23.17,32.95,21.37,32.62,25.56,10.707003,52.03455,169.75398
27.5,36,1014.6,0.0,0.0,0.0,0,0,0,801.0,2.6,56.31,2.55,81.87,2.28,71.57,7.56,25.67341,26.393978,149.90603
22.03,34,1020.4,0.0,0.0,0.0,0,0,0,707.55,21.67,32.11,23.66,33.21,21.87,32.91,20.16,67.081873,54.688332,271.83056
13.4,37,1014.4,0.0,0.0,0.0,0,0,0,628.34,17.52,9.46,17.87,9.27,16.81,9.87,16.2,36.390648,59.300515,223.05127
31.0,25,1014.5,0.0,0.0,10.0,0,10,10,792.1,23.02,189.9,24.92,190.82,23.02,189.9,35.64,22.324024,35.546222,211.10439
30.92,21,1014.2,0.0,0.0,0.0,0,0,0,884.66,11.71,315.0,10.69,315.0,10.18,315.0,15.12,24.804115,20.951743,183.42957
